91,0.21131565,0.18437037,0.23648427,0.26621783,0.24819332,0.27477172,0.39479926,0.283964,0.6785556,0.99999976,0.43628237,0.3371489,0.29755464,0.29088336,0.34691668,0.44238025,0.50283086,0.4498537,0.37424907,0.43094262,0.234159,0.18315312,0.16447419,0.43659556,0.37074935,0.42517766,0.4964847,0.39663392,0.2552341,0.23450881,0.27439052,0.22896342,0.22727144,0.3440898,0.32158166,0.36467215,0.39734548,0.38746038,0.29064724,0.07893224,0.029604426,0.06417636,0.17543955,0.08171,0.17241022,0.39764524,0.15549509,0.29980472,0.35105193,0.21378942,0.20149481,0.11480549,0.14754973,0.26336503,0.1995254,0.3085063,0.23530106,0.28926748,0.28482386,0.48848903,0.3426453,0.17409341,0.33804426,0.2277067,0.25644904,0.3576479,0.31959105,0.34310782,0.3538084,0.3790131,0.31569415,0.38315672,0.3277057,0.24374604,0.31394082,0.27722138,0.22707918,0.30430648,0.22302955,0.3811403,0.35536724
92,0.27911162,0.29795536,0.33221194,0.34288278,0.28306103,0.46300238,0.48446843,0.5569159,0.4516087,0.43628237,1.0,0.5018308,0.4597075,0.47151643,0.46009082,0.51405215,0.38920823,0.5660927,0.5118094,0.56133306,0.34228718,0.32375616,0.27839974,0.48647368,0.3806849,0.4657758,0.4816662,0.30364648,0.23720147,0.27265134,0.31388587,0.27251327,0.28585434,0.3556195,0.38972956,0.35618347,0.40494072,0.3544564,0.2753225,0.110328265,0.04607312,0.08958707,0.19665056,0.1134952,0.16193578,0.26340413,0.25923467,0.26487362,0.3023553,0.24903256,0.21390638,0.23929438,0.2303679,0.2745197,0.1738948,0.2998078,0.2877195,0.34817314,0.32704425,0.28043833,0.3866346,0.1617293,0.30530232,0.2852217,0.4100863,0.24757695,0.24954897,0.33248514,0.2203267,0.27336454,0.25461993,0.26842237,0.19084561,0.1841597,0.26879364,0.27058482,0.34192038,0.24624878,0.32345104,0.31287625,0.37435743
93,0.24528517,0.24634513,0.27381337,0.27348074,0.28702056,0.44446635,0.39678043,0.45087528,0.33257675,0.3371489,0.5018308,0.99999994,0.8998572,0.88830906,0.8484038,0.51333433,0.33228606,0.46554783,0.40218997,0.40416026,0.40757763,0.32943833,0.42481995,0.38672698,0.4454271,0.5140214,0.5012604,0.23907551,0.27153674,0.2791859,0.30302492,0.27302104,0.27111724,0.38108736,0.40409052,0.32324016,0.4434058,0.3023978,0.2486727,0.09359735,0.024668628,0.114994526,0.15840396,0.061688785,0.09791658,0.20108831,0.24312477,0.24558184,0.27603567,0.32346863,0.27876103,0.17141879,0.1364116,0.27323878,0.16965057,0.2497914,0.259611,0.2854197,0.2761655,0.33978942,0.3873707,0.15899828,0.4604023,0.3540547,0.43684965,0.21325523,0.17935464,0.3320873,0.22894685,0.29021826,0.24148563,0.26316258,0.2829243,0.23881224,0.3325281,0.37410733,0.26746047,0.2364879,0.35023654,0.31720632,0.4299394
94,0.24809614,0.21978879,0.27162224,0.28111172,0.257424,0.3446838,0.31634605,0.40964472,0.3190108,0.29755464,0.4597075,0.8998572,0.9999999,0.9160105,0.8773952,0.38643128,0.26551807,0.39919096,0.3574131,0.36160976,0.40431604,0.30159926,0.4364161,0.3206479,0.39180154,0.44031173,0.42619878,0.19484651,0.26508915,0.2917204,0.27597302,0.25070852,0.2319393,0.34607267,0.36374325,0.26428702,0.38396353,0.183172,0.22685812,0.13992733,0.026267055,0.14833888,0.1296776,0.09858235,0.09370853,0.1449467,0.1793994,0.23059532,0.24570231,0.32274905,0.27801117,0.18615577,0.14171723,0.2401657,0.13915095,0.21603234,0.23336494,0.2645402,0.25117424,0.28728455,0.3156268,0.16019526,0.3886584,0.32560495,0.3429518,0.16519687,0.19209692,0.29695183,0.2387962,0.31363702,0.2694776,0.29930586,0.25042474,0.2293084,0.27993655,0.34854895,0.27738026,0.19861814,0.33558884,0.3222003,0.370108
95,0.23137242,0.2271738,0.26679623,0.24286482,0.28485066,0.3653834,0.33722666,0.46242374,0.3374916,0.29088336,0.47151643,0.88830906,0.9160105,0.9999999,0.85433334,0.43896168,0.31903335,0.427047,0.3701498,0.40709203,0.4312923,0.3198406,0.42393625,0.3655123,0.41773564,0.46510443,0.45463866,0.24618694,0.24471447,0.27799672,0.2790933,0.2588206,0.24955407,0.35056877,0.35750055,0.30356115,0.40824008,0.2523753,0.27716464,0.12199624,0.031399127,0.13510838,0.13679864,0.09945418,0.1056571,0.17622735,0.22089988,0.17233524,0.17947231,0.31451643,0.27568313,0.21578392,0.16795838,0.24794164,0.15302093,0.22381647,0.2321799,0.2678043,0.26178822,0.2902437,0.3103424,0.1903831,0.41734153,0.34090424,0.34260806,0.15362163,0.1931142,0.30135185,0.23159653,0.2957416,0.24197415,0.26124918,0.20034751,0.18901916,0.294219,0.35100403,0.24596429,0.18753016,0.3177911,0.32551038,0.34556055
96,0.2424233,0.24650182,0.29439175,0.31260684,0.2908851,0.32166153,0.3853914,0.43420964,0.37190026,0.34691668,0.46009082,0.8484038,0.8773952,0.85433334,1.0000001,0.4333635,0.3232141,0.44281697,0.38324267,0.4249187,0.39429533,0.30087376,0.42667478,0.3903268,0.43341413,0.4819743,0.467649,0.25856605,0.2399346,0.3220698,0.30043536,0.30294988,0.2641061,0.36704892,0.38029903,0.31955954,0.37663412,0.24408148,0.27404782,0.09010041,-0.008738195,0.12163879,0.09920832,0.06575383,0.06940755,0.18005204,0.16755408,0.19072348,0.21705261,0.30492952,0.27102685,0.11447754,0.07663431,0.21307817,0.09364109,0.20139042,0.18833992,0.23926541,0.22608782,0.2603238,0.32365048,0.1523953,0.4131717,0.31013733,0.35563397,0.2240412,0.20059648,0.3096519,0.23605983,0.2818031,0.2792859,0.27311596,0.25725845,0.24695961,0.32973218,0.3633191,0.29796967,0.22600362,0.35399,0.3331804,0.34502578
97,0.23652121,0.29752564,0.21534541,0.22584009,0.2812183,0.40740255,0.3839768,0.45817667,0.37077123,0.44238025,0.51405215,0.51333433,0.38643128,0.43896168,0.4333635,1.0000002,0.3536769,0.51618016,0.40192056,0.5136704,0.4548735,0.34743106,0.28563124,0.3694903,0.5394064,0.46074829,0.43127126,0.42409647,0.24121319,0.18947533,0.2264877,0.23939337,0.23204054,0.28477284,0.30061233,0.29039577,0.3677907,0.37551165,0.24625027,0.12530443,0.07454855,0.14318171,0.18627948,0.071037725,0.07022777,0.25198847,0.29701376,0.21266323,0.24223639,0.27031228,0.12834571,0.14084685,0.15244111,0.2823349,0.248254,0.27631122,0.24354313,0.326128,0.2926991,0.29072702,0.38667423,0.142553,0.34519434,0.20682493,0.39661995,0.2565102,0.19005626,0.29021305,0.28772274,0.29337144,0.26207754,0.26256347,0.19839144,0.15639983,0.2942303,0.18348636,0.20367439,0.19474849,0.31577945,0.2030208,0.44783336
98,0.2848016,0.20403865,0.2733322,0.33187664,0.2698493,0.26071674,0.53830117,0.4040411,0.4933878,0.50283086,0.38920823,0.33228606,0.26551807,0.31903335,0.3232141,0.3536769,0.99999976,0.3474965,0.3594066,0.46404275,0.16852665,0.12020338,0.16125089,0.46153194,0.34799433,0.357711,0.5334583,0.44832486,0.06229952,0.29842162,0.49757087,0.30367655,0.46216416,0.56563765,0.38670003,0.42497885,0.42218637,0.38924462,0.3049742,-0.013810811,-0.0028000325,0.019010147,0.06492568,0.03568178,0.058502737,0.22896555,0.20962799,-0.0087342,0.07426664,-0.00284003,-0.021618985,0.036025845,0.0002348721,0.122997135,0.06594374,0.06438719,0.12369768,0.14197671,0.1712002,0.2715949,0.33855358,0.237823,0.38386485,0.3701651,0.25846335,0.2853697,0.43122432,0.27620453,0.35641977,0.63896406,0.37595093,0.38343757,0.270148,0.24995345,0.32566726,0.30573416,0.24068992,0.27133936,0.18840307,0.4761518,0.26024187
99,0.22027759,0.26861414,0.25719738,0.23406775,0.27138054,0.45169386,0.49827957,0.452102,0.44574082,0.4498537,0.5660927,0.46554783,0.39919096,0.427047,0.44281697,0.51618016,0.3474965,1.0000001,0.41768685,0.4175384,0.39323863,0.24112275,0.32060546,0.48452353,0.4097726,0.48780623,0.48503655,0.38038927,0.3233383,0.21763137,0.27451336,0.2812389,0.3063376,0.3509686,0.37980294,0.33738577,0.45228833,0.3142289,0.32979903,0.15065145,0.1271131,0.15812883,0.19064096,0.13428903,0.15173236,0.2861892,0.26380593,0.2243613,0.22756639,0.22496632,0.15016799,0.2147272,0.19918379,0.26952794,0.2051445,0.3543853,0.25009078,0.31778306,0.2479465,0.34039068,0.44056153,0.18735084,0.46527943,0.2904452,0.36848515,0.30309254,0.2528526,0.33599597,0.2859953,0.31429726,0.2739436,0.36311913,0.23607258,0.16142419,0.28746274,0.24946943,0.28976506,0.21557224,0.3386225,0.30774587,0.39999676
100,0.31679142,0.29107133,0.3599214,0.4142919,0.3604015,0.31944507,0.4467929,0.39245194,0.3564072,0.37424907,0.5118094,0.40218997,0.3574131,0.3701498,0.38324267,0.40192056,0.3594066,0.41768685,1.0000001,0.38475502,0.26032072,0.25559163,0.21483347,0.3976227,0.29051918,0.4774037,0.4481964,0.30537927,0.14561684,0.26866907,0.29114628,0.27370915,0.25834316,0.34877682,0.36144733,0.308927,0.31191266,0.28469038,0.24655566,-0.04195301,-0.07398856,-0.017633554,0.039060056,-0.03317575,0.0068885833,0.27816367,0.16224685,0.08618064,0.16002308,0.16358292,0.125882,0.058809575,0.020438744,0.21902986,0.15342599,0.25386757,0.24512823,0.2834649,0.26170552,0.19327377,0.3050953,0.1111864,0.23845342,0.26544058,0.23353149,0.21863052,0.25358242,0.24064586,0.24048689,0.31747988,0.35243377,0.29563653,0.13966033,0.12775308,0.23278612,0.26119137,0.28473777,0.29165173,0.40235177,0.17945188,0.27210248
101,0.14085463,0.19478312,0.22738248,0.21163252,0.19244117,0.31346536,0.43884093,0.38277715,0.49226928,0.43094262,0.56133306,0.40416026,0.36160976,0.40709203,0.4249187,0.5136704,0.46404275,0.4175384,0.38475502,0.99999964,0.36703724,0.31657827,0.24636984,0.44552615,0.4826277,0.34293652,0.44182438,0.34833127,0.18174013,0.22665468,0.24895412,0.18668917,0.18867858,0.28298256,0.2657135,0.27272245,0.28483266,0.32635647,0.17380694,0.09645476,0.009789937,0.07613794,0.09443054,0.08669435,0.092035934,0.20859767,0.17139438,0.13731232,0.17635639,0.1715599,0.15084836,0.10956612,0.13671477,0.19659388,0.09931509,0.14733765,0.1724247,0.24116299,0.23551443,0.22569029,0.37533826,0.2747442,0.229548,0.16266607,0.30071473,0.22873977,0.3191244,0.28567147,0.2371195,0.30984247,0.29337353,0.32262802,0.18491969,0.19016501,0.25674942,0.2677694,0.18733768,0.16136055,0.21214826,0.30029216,0.32458788
102,0.2950446,0.32174402,0.33218154,0.26481277,0.4188447,0.1791695,0.21443464,0.24511486,0.1856372,0.234159,0.34228718,0.40757763,0.40431604,0.4312923,0.39429533,0.4548735,0.16852665,0.39323863,0.26032072,0.36703724,1.0000002,0.6167381,0.6662344,0.19414856,0.5035415,0.3818456,0.3892582,0.22483218,0.21478532,0.22705537,0.13274789,0.29628256,0.18954635,0.2579202,0.26928452,0.34685117,0.39089316,0.1767188,0.18304044,0.20534799,0.1353603,0.21356998,0.1677044,0.14760184,0.090240665,0.21359003,0.21936488,0.17429838,0.16238427,0.39215985,0.23460299,0.13277903,0.17935449,0.3054152,0.26866937,0.34326208,0.2521711,0.3782367,0.31605357,0.2223968,0.32027942,0.21939854,0.1725249,0.15245242,0.28898454,0.07656054,0.07796505,0.20324071,0.27430144,0.30003083,0.25121233,0.30576468,0.13379112,0.052905567,0.16436286,0.30919722,0.20371792,0.17064118,0.3149497,0.12499354,0.3477779
103,0.2100328,0.31819895,0.23317787,0.2309007,0.35991752,0.19448909,0.29063022,0.19809294,0.24614123,0.18315312,0.32375616,0.32943833,0.30159926,0.3198406,0.30087376,0.34743106,0.12020338,0.24112275,0.25559163,0.31657827,0.6167381,1.0,0.54273784,0.23816311,0.37708986,0.36515427,0.3294249,0.17910385,0.10432676,0.23088226,0.11937493,0.19045061,0.06984854,0.13109937,0.16071993,0.2183311,0.18578449,0.17368199,0.14487863,0.06467652,0.013518576,0.085584514,0.06352722,0.06307538,0.028435446,0.1544827,0.13139358,0.07720979,0.117461696,0.2661215,0.25574338,0.12361016,0.1421892,0.09927505,0.045390896,0.14630392,0.16530037,0.22639379,0.21506608,0.19702962,0.15469268,0.19763574,0.19402447,0.053795815,0.32507297,0.10096944,0.09688148,0.26801082,0.19942787,0.14540075,0.23606983,0.2108148,0.18856426,0.2395798,0.2327826,0.29066366,0.1792374,0.20222268,0.28828895,0.15806258,0.2589661
104,0.23805541,0.33519536,0.32815468,0.2590923,0.3563286,0.21757449,0.25344008,0.3019815,0.16690265,0.16447419,0.27839974,0.42481995,0.4364161,0.42393625,0.42667478,0.28563124,0.16125089,0.32060546,0.21483347,0.24636984,0.6662344,0.54273784,0.99999976,0.32502177,0.44161314,0.3663355,0.37747452,0.21362609,0.17700332,0.27051875,0.1780332,0.27709866,0.17077062,0.24047461,0.28188652,0.29055926,0.32503927,0.19938433,0.21303049,0.10034187,0.13923277,0.16090636,0.14553401,0.10922353,0.071830995,0.16358805,0.2154522,0.08317077,0.13632563,0.37426162,0.29630893,0.16451818,0.1386679,0.2854082,0.22248429,0.2749206,0.28769854,0.35064882,0.29648292,0.21283436,0.27323663,0.20644695,0.3372803,0.16382669,0.2622484,0.18382731,0.11429861,0.28247488,0.24941686,0.2694239,0.3118145,0.2814417,0.16667698,0.15994981,0.22503851,0.40658772,0.25362915,0.32987916,0.36181593,0.17430387,0.3263148
105,0.23865801,0.25064307,0.24483007,0.2624736,0.25401703,0.39462546,0.51614076,0.46955872,0.46153134,0.43659556,0.48647368,0.38672698,0.3206479,0.3655123,0.3903268,0.3694903,0.46153194,0.48452353,0.3976227,0.44552615,0.19414856,0.23816311,0.32502177,1.0000001,0.2699885,0.3780762,0.43400496,0.3118626,0.20991766,0.3397318,0.35214224,0.30587405,0.29732373,0.32959715,0.34527618,0.34842688,0.36130393,0.35107434,0.25413492,0.026562147,0.074364275,0.046456315,0.14410296,0.0767438,0.13226107,0.29593587,0.17234743,0.1063495,0.1775218,0.19342756,0.19360657,0.19124511,0.135425,0.2678396,0.18360534,0.20937955,0.26815265,0.25122988,0.2663461,0.29522198,0.33823252,0.22532845,0.38954675,0.26549426,0.26591825,0.39005286,0.30763677,0.26226443,0.32272822,0.36219287,0.34433663,0.3150612,0.30485994,0.33410943,0.38581637,0.21221493,0.28272703,0.31210074,0.26992345,0.33898717,0.32788035
106,0.20214286,0.27748278,0.22699255,0.26544103,0.29216164,0.32677606,0.3339287,0.33763787,0.38130042,0.37074935,0.3806849,0.4454271,0.39180154,0.41773564,0.43341413,0.5394064,0.34799433,0.4097726,0.29051918,0.4826277,0.5035415,0.37708986,0.44161314,0.2699885,0.9999998,0.5371158,0.47786692,0.32808548,0.20253581,0.20586649,0.20714515,0.19719228,0.16675302,0.25714624,0.26071694,0.28085965,0.333699,0.25830415,0.27379417,0.07655142,0.07746167,0.13545094,0.1538781,0.039320998,0.02783033,0.21733108,0.2683157,0.12240796,0.17041865,0.3845421,0.19050644,0.11839458,0.15876506,0.18523331,0.14429128,0.18992004,0.13508001,0.29095942,0.18463227,0.25992584,0.51011324,0.32602483,0.33349752,0.30475593,0.35798395,0.13928244,0.23640701,0.31295633,0.3790552,0.35323042,0.42334408,0.3950619,0.26078352,0.20592381,0.3334757,0.48596,0.23361209,0.20579568,0.30011225,0.3254596,0.3805838
107,0.23191008,0.25997192,0.2280115,0.27193397,0.34649485,0.31994626,0.36042756,0.39200383,0.38321346,0.42517766,0.4657758,0.5140214,0.44031173,0.46510443,0.4819743,0.46074829,0.357711,0.48780623,0.4774037,0.34293652,0.3818456,0.36515427,0.3663355,0.3780762,0.5371158,0.9999999,0.56483173,0.3753816,0.15199544,0.24609143,0.31851938,0.27443278,0.27974424,0.3767254,0.39780617,0.36744672,0.4599062,0.33337682,0.33996904,-0.0494871,-0.04036814,0.006194962,0.10284121,-0.066835076,0.00038652867,0.28837165,0.20954716,0.15658525,0.23281498,0.40586725,0.28607288,0.13249348,0.18080187,0.2355987,0.13077134,0.26816028,0.28192717,0.30939633,0.28538293,0.31826666,0.3236546,0.21418568,0.34680805,0.406468,0.3687539,0.33399314,0.23489544,0.31034333,0.29393557,0.3345458,0.33071446,0.2780215,0.28254768,0.24058655,0.39393973,0.31826416,0.19271843,0.254377,0.32026792,0.21692279,0.3637305
108,0.29731828,0.3259451,0.38716024,0.5126093,0.31998098,0.33761013,0.41616994,0.44212717,0.4729827,0.4964847,0.4816662,0.5012604,0.42619878,0.45463866,0.467649,0.43127126,0.5334583,0.48503655,0.4481964,0.44182438,0.3892582,0.3294249,0.37747452,0.43400496,0.47786692,0.56483173,1.0000001,0.34061688,0.2753656,0.33854908,0.39954543,0.30472815,0.32161593,0.68176436,0.69736487,0.47747433,0.6367358,0.36202908,0.38110358,0.078405924,0.086273775,0.120519206,0.13956957,0.09026953,0.08794755,0.23892474,0.22850452,0.23339972,0.31167048,0.32540536,0.17983389,0.13374612,0.15355104,0.25651267,0.22430933,0.22415996,0.2538841,0.35595214,0.2703247,0.33726865,0.38417035,0.23783484,0.31075197,0.2842426,0.35936308,0.28039297,0.29882324,0.27609336,0.3688832,0.47723904,0.5438896,0.4024026,0.20247519,0.16940728,0.33658335,0.5451725,0.29306868,0.31450003,0.35629302,0.32812703,0.33836162
109,0.1198827,0.15063632,0.109430745,0.18084617,0.18056925,0.2649275,0.35920584,0.22903547,0.4128654,0.39663392,0.30364648,0.23907551,0.19484651,0.24618694,0.25856605,0.42409647,0.44832486,0.38038927,0.30537927,0.34833127,0.22483218,0.17910385,0.21362609,0.3118626,0.32808548,0.3753816,0.34061688,1.0,0.06073459,0.109793365,0.1795581,0.12954569,0.19640182,0.21808401,0.19183087,0.21890828,0.17696036,0.29272437,0.14036211,-0.0393216,-0.008617588,0.02911655,0.08672034,-0.018232372,0.022231167,0.21777081,0.17007555,-0.020389367,0.09236997,0.15016429,0.09190192,0.049253143,0.09315047,0.16602238,0.15510008,0.1408284,0.13968003,0.18677673,0.17680892,0.29455674,0.28211337,0.12723815,0.3489262,0.26141447,0.27311027,0.39719182,0.35781235,0.3613123,0.24798954,0.26959205,0.2689388,0.1964195,0.21148196,0.15312,0.28926954,0.22293729,0.08285161,0.23060504,0.15717292,0.1998012,0.3152379
